Quarter_Year,Recession,Unemployment_Rate,GDP_Growth,Inflation,Industrial_Production
Q3-2024,0,5.841075923,4.697834356,1.42185557,90.68757593
Q3-2018,1,6.933804445,-2.118955643,2.54965747,75.83060274
Q4-2016,0,6.896929567,0.380656813,1.8011001,86.38735924
Q3-2020,1,7.333032047,0.357173839,2.522576726,99.26032499
Q3-2015,0,3.712983667,3.673032782,1.779300988,87.85148447
Q4-2016,0,5.215690626,1.036399334,2.214176079,98.68257359
Q4-2014,0,2.389373313,0.989826334,1.779248462,96.447102
Q4-2013,0,4.298856929,2.946342806,1.861921298,109.566175
Q4-2022,0,4.505239135,2.1245516,3.593740183,91.63706869
Q4-2013,0,5.330708481,3.152895893,2.831647481,95.69064843
Q1-2019,1,6.778328965,-0.530159871,2.54083367,77.74892144
Q3-2013,0,3.680749292,2.962164739,2.085352354,93.59764524
Q4-2020,0,6.735370536,4.139359887,2.022732101,90.98636963
Q3-2013,1,8.519523534,-2.172572159,3.20632294,91.94050423
Q3-2019,1,10.05849316,0.672219369,3.077328305,108.8959946
Q1-2020,0,4.187318898,0.455023038,2.069757639,97.96475784
Q4-2020,1,7.895445562,0.682115757,2.595981049,103.6497981
Q3-2017,1,9.486747273,1.070226919,2.941529565,101.3264658
Q1-2018,1,9.845317295,-1.127551988,3.15102115,87.01808357
Q1-2014,0,4.67357273,3.273466137,0.611193601,109.6154018
Q2-2017,0,4.750596659,1.915488212,2.556060786,102.3067188
Q4-2019,0,6.647229542,3.202457361,2.385676922,85.7115008
Q2-2023,0,4.430282842,-0.210199228,3.60927944,99.61118364
Q2-2018,0,5.426943788,2.694587997,1.043584325,102.059541
Q1-2018,0,6.51643881,2.974469157,1.677132823,117.6296839
Q2-2014,0,4.136237192,4.113618341,2.933589358,90.68340857
Q1-2013,0,5.51069367,3.61030665,2.287112129,104.5782506
Q1-2014,0,7.618326065,2.306516737,3.305229929,87.69206599
Q1-2023,1,10.3614396,-0.531284444,3.761867296,103.9045195
Q4-2015,0,5.427399605,0.76466029,0.056070836,112.2370999
Q2-2019,0,4.663518032,4.472889926,2.205896757,88.01076658
Q2-2024,1,6.71427114,1.227418259,3.557409296,112.2105826
Q2-2021,0,3.517721115,0.266919077,1.981740195,110.7708953
Q2-2016,0,7.26443594,2.795184458,1.652428248,112.6520569
Q2-2019,1,9.316725157,-0.088722493,3.960985441,100.9303374
Q1-2024,0,4.014328284,1.571267325,1.978374259,111.2616891
Q3-2019,1,8.126812069,0.106634576,0.492182692,91.3193937
Q1-2015,0,5.166989748,1.450623762,1.64595019,115.0231907
Q2-2019,0,6.776623192,0.814482913,3.656939907,91.06747096
Q3-2024,0,5.574201797,1.763983621,1.106365871,92.24621118
Q2-2018,0,4.965771859,2.705908311,2.974028909,95.44655834
Q3-2024,1,7.693957629,1.492589643,3.489729988,88.45538557
Q2-2020,0,5.511301768,2.583782141,1.7952923,90.82146574
Q3-2023,0,4.477726144,3.625709643,2.151279637,88.02235018
Q4-2024,0,5.331027418,3.278443693,1.944269933,90.83934617
Q1-2017,0,4.886043381,1.257522345,1.578139298,96.36823906
Q2-2019,0,4.44126218,3.269323644,1.465170353,100.7048622
Q4-2021,0,3.54088884,3.302492083,3.136533627,92.38788502
Q1-2013,0,5.771292879,4.590161257,1.861203855,87.88506348
Q4-2014,0,5.063855512,2.992785234,1.382398368,103.8981261
Q3-2021,0,7.681131283,1.018391143,2.439343972,118.0498672
Q3-2016,0,3.451482742,1.835103044,2.341167695,95.85346672
Q3-2024,0,5.937947288,0.276931438,0.806391246,108.9194888
Q2-2018,1,9.077716411,-0.1985103,2.586922395,90.25782071
Q2-2016,0,8.149637597,4.484761049,0.640961298,106.373225
Q2-2019,0,5.823457876,-0.369376988,4.040103185,108.1530781
Q4-2019,0,5.487032872,4.535476411,1.70980982,100.0485969
Q3-2018,1,7.277777971,1.457412372,2.501872988,75.4365888
Q2-2016,0,3.945318418,1.208102015,1.599866205,87.69636559
Q4-2018,0,5.467089189,2.808033567,1.396648353,111.5012535
Q2-2013,0,2.926546086,1.246806787,1.853574672,106.3055613
Q1-2024,0,2.995573867,3.028503719,2.988069058,109.796961
Q2-2019,1,9.529114988,0.157150236,2.801564451,95.27987829
Q2-2016,1,6.020911321,0.149459985,2.029073492,97.99955884
Q3-2014,0,4.520639663,1.397272819,1.081605684,102.2195308
Q3-2013,0,3.426310263,1.572015272,2.139683731,84.80633628
Q3-2024,0,4.396293961,3.102185695,1.333937495,102.8127783
Q3-2018,0,5.276817954,1.896728447,1.847345036,117.9324171
Q2-2024,1,11.00290559,0.933409971,5.177300557,94.32066262
Q3-2023,0,6.826450385,3.043580236,1.195436211,87.7047175
Q3-2024,0,3.621570171,2.233172971,0.843042336,107.347764
Q1-2024,1,7.586750933,1.836977913,2.649277787,108.2266714
Q2-2017,0,11.07882518,2.27733942,0.560662437,94.41728528
Q2-2022,0,4.624977971,2.241309416,3.028883222,103.2602116
Q3-2021,0,3.676683806,1.74195379,1.072561249,104.7535901
Q3-2016,0,3.926298856,3.74797843,1.220828075,102.036122
Q1-2019,1,8.938410429,-1.731851966,1.453248513,98.20551577
Q1-2022,0,4.410893956,4.005388233,0.64667608,95.94825238
Q4-2019,0,4.648444815,2.695735254,1.956119121,106.2677778
Q2-2015,0,4.967860169,5.718513776,1.399065655,111.6744958
Q3-2022,0,4.957388207,1.707448152,0.556246195,97.64198556
Q1-2017,0,3.566770254,4.030232685,1.702227532,108.0555939
Q3-2022,0,5.553996532,3.112290376,2.292528673,96.21469709
Q2-2018,0,5.181570425,1.883494945,1.646411212,86.2306663
Q2-2019,1,9.672152225,1.593424492,3.205128228,72.31005745
Q4-2023,1,7.221376747,-0.377480985,4.54663322,99.11539152
Q1-2019,0,5.235266366,2.10167365,2.651595835,81.23837379
Q1-2017,0,2.021605526,3.013937055,2.172681356,100.9271582
Q1-2016,1,7.76116499,1.606232484,4.025476598,79.63109591
Q4-2017,0,5.986904439,3.113624993,3.781690312,78.06069554
Q1-2019,0,6.568668727,1.996977796,0.847001614,106.824517
Q4-2013,1,10.45750006,-0.225270114,3.667212158,79.12619457
Q2-2015,0,6.013086103,2.395108158,1.202438304,123.0863222
Q3-2013,0,4.551492557,3.834954417,2.193373435,116.371892
Q1-2023,0,4.236248345,1.595453091,0.942332262,99.3354095
Q1-2024,0,9.039137244,2.970557409,2.604718189,79.90440061
Q2-2017,1,11.05852115,-1.929816696,3.462783262,89.41651936
Q3-2024,0,3.240524223,3.213533809,3.199601895,118.3453374
Q4-2021,0,2.398004118,3.402125078,1.78298159,110.616678
Q3-2024,1,8.273591374,3.204973175,2.814809263,98.74167884
Q2-2018,0,6.787802759,3.610351664,1.765516564,115.435132
Q2-2021,0,5.073108731,2.018558889,3.968917603,87.46517035
Q3-2024,0,1.663970266,0.658504843,2.506797363,110.8646088
Q4-2014,0,4.734059865,3.117035783,3.075739871,119.4101959
Q4-2022,0,4.996397675,2.107333236,2.579485455,93.80253074
Q4-2023,1,4.177714755,0.595131655,3.485500205,90.47852233
Q3-2017,0,5.036249228,1.635777904,0.819905987,115.5302628
Q2-2023,0,3.479947989,2.292164534,1.552127224,113.9470999
Q1-2023,1,5.060757489,-1.426391332,2.74858936,81.55746965
Q1-2022,1,9.962383905,-1.991740614,3.370615651,79.65503285
Q2-2014,0,3.413596699,1.075275729,1.917199427,98.85763116
Q2-2019,0,3.999072897,3.547347807,0.713859629,85.2672856
Q2-2021,0,3.979125671,1.507282915,2.03435237,91.41035112
Q1-2024,0,5.003358126,4.153516091,0.390002519,93.16767891
Q2-2014,0,7.649465911,1.519067342,2.62117673,111.2362856
Q1-2022,0,3.205719695,5.015125681,2.083162888,113.9460067
Q1-2021,1,6.85947317,-1.422477149,4.313228371,101.9939718
Q2-2018,0,5.181292819,3.00916216,2.170278535,91.76068197
Q1-2018,1,5.82056335,-0.947312314,2.578778404,92.57275632
Q2-2014,0,4.515670393,1.046270183,0.739012321,95.47807735
Q2-2014,1,8.048486461,-1.56749317,2.700505951,94.10040785
Q4-2024,1,6.153074144,0.358295608,2.264634254,96.40382591
Q4-2013,1,8.468636238,0.857030393,3.315788043,88.06320953
Q2-2020,0,4.35296911,1.376299961,1.663118129,89.85355911
Q3-2015,0,4.844289978,3.010384466,2.483931911,115.7361233
Q2-2020,0,5.364727572,2.64366862,3.083068836,110.7363482
Q3-2020,1,8.116295384,1.605128391,2.143593986,95.34004883
Q4-2018,0,7.906331453,1.465165571,1.997913979,89.36367746
Q1-2015,0,1.012285352,2.0088004,1.961805119,108.6656679
Q3-2013,0,4.748912991,4.230542052,2.251380025,98.30554001
Q3-2020,0,2.953345892,1.412753809,2.549322126,77.79310902
Q4-2022,0,4.421944999,0.829027936,3.270204303,94.7370853
Q1-2022,0,6.321300996,1.742853804,1.112420468,104.584182
Q4-2021,1,11.59879826,-1.324560643,1.884059292,89.40491907
Q4-2018,1,9.849393554,2.074847741,2.805421754,98.29738242
Q3-2020,1,9.260436058,-0.211730595,3.128186246,98.83007175
Q2-2014,0,4.739097393,2.172273537,2.576259113,89.06681858
Q2-2013,1,11.42630989,0.640237962,2.073534836,95.07120237
Q4-2017,1,12.30972734,-1.150072384,1.725562519,95.23683291
Q4-2019,0,5.208200682,2.240883557,2.975174745,99.69490541
Q3-2015,0,6.765854902,1.597667606,2.409979214,100.1484557
Q4-2013,0,5.061855528,0.393962907,1.697041794,100.1007188
Q3-2016,1,10.02978821,0.016906556,1.439159686,106.6002214
Q2-2014,0,4.757505144,3.730872915,1.464727852,103.8258212
Q2-2020,0,4.085719277,2.595153944,2.556311094,101.2496619
Q2-2022,0,3.320012855,3.603749589,2.34783789,104.7016299
Q2-2013,1,7.518213196,-1.724992798,2.245341321,94.95326897
Q3-2016,1,9.110728525,-0.486860685,3.573205982,88.21626866
Q3-2015,1,5.677409097,-0.668689076,2.695670854,74.48348585
Q4-2014,0,4.624837312,2.939869054,3.013658177,101.0871527
Q2-2019,0,4.210176036,2.118869644,1.441652743,105.9077695
Q1-2024,0,3.384536681,2.073929701,1.506416686,102.9066801
Q4-2023,0,6.553826992,3.302783428,2.092076763,95.01701687
Q1-2014,0,6.817855405,1.932420419,1.665874515,98.04562034
Q2-2014,0,6.547149017,3.795606056,1.301219928,109.9293819
Q2-2019,0,4.873766314,2.782789106,3.473151025,83.14363281
Q4-2013,0,4.966425792,2.060622591,3.136769361,92.56252339
Q3-2017,1,7.569901614,-1.804397992,2.244357283,95.71972377
Q4-2017,0,5.621949343,3.295929134,2.176257897,110.3963961
Q1-2021,1,8.680696271,0.402911782,2.263519289,111.4621524
Q4-2017,0,9.265921095,2.897282171,3.360985316,108.8950639
Q4-2015,0,6.630653543,2.93555632,2.608113346,94.07231343
Q3-2024,0,5.47286739,1.865096718,2.802926347,82.38203627
Q1-2013,0,4.937586034,2.318351106,1.798765642,118.6795897
Q2-2019,0,6.501959806,1.949738476,2.939757706,91.58392251
Q2-2016,0,3.626391994,4.00007738,2.941880881,101.4594996
Q2-2022,0,6.709456718,2.169855648,1.868281043,98.83090351
Q1-2022,0,3.36928475,1.75691177,1.080796851,99.30905866
Q3-2015,0,4.157714214,4.082516894,2.34816669,88.33870782
Q4-2021,1,6.053627051,0.892669071,3.365437084,108.9266715
Q1-2016,1,10.6703809,0.77174182,4.694548674,80.08057154
Q3-2023,1,7.52496034,0.543534905,2.95957376,96.36048327
Q3-2013,0,4.157775463,2.044540558,2.085163528,95.54858086
Q1-2021,1,7.974023182,-0.24825707,4.114155908,97.86268399
Q2-2014,1,10.14360623,-0.333657537,3.437737294,92.68932562
Q2-2015,0,4.799594094,3.080040329,2.555484852,96.86847681
Q1-2014,1,8.838408454,1.256867564,2.858483078,99.56312402
Q3-2018,0,7.882899445,3.175143854,1.105151802,96.76566066
Q2-2015,1,7.240628732,-1.224296766,1.949651756,103.6746875
Q4-2023,1,11.17796804,1.089500068,2.765814958,72.67439548
Q2-2013,0,3.273514154,2.733446276,2.094896599,97.50615029
Q1-2016,0,4.467580655,3.035553764,2.399229836,91.40295981
Q4-2022,1,10.19905597,-1.891021286,3.727116554,94.02921525
Q2-2013,0,4.913244576,2.504028811,2.008059253,86.26711678
Q4-2017,0,5.365644532,3.559718681,1.143925188,106.1953621
Q1-2013,1,6.21210439,-0.569284343,3.537329487,101.3818698
Q1-2022,0,2.603305772,1.961052123,0.798924756,115.0620132
Q1-2015,0,7.198364577,2.154575627,1.065930848,108.4741049
Q1-2017,0,4.283257434,3.698040543,2.036156543,108.3608737
Q1-2015,0,5.433518683,3.876999096,2.63716191,106.8072242
Q3-2015,0,6.052936237,0.201841295,2.501849521,97.8194695
Q3-2016,0,5.463137306,3.697010544,1.919732486,116.1888434
Q4-2018,0,3.9371131,3.9147461,2.355800425,105.543252
Q2-2022,0,6.739647443,3.837624913,1.147636822,124.7381045
Q3-2021,1,8.778429685,-1.357634556,2.794466056,102.8366386
Q2-2020,0,5.298160476,2.224237662,1.562690158,103.4661298
Q3-2020,0,5.263377205,0.619094483,1.22009827,103.9559584
Q1-2014,0,7.523393516,-0.013943738,1.712566703,108.3200224
Q4-2023,0,3.904906671,2.066182714,1.832940684,115.8380241
Q2-2016,0,5.622883743,2.591762459,1.630164606,84.65071359
Q3-2015,0,4.207055763,2.712123366,1.794603981,113.1241216
Q1-2015,1,6.280699849,0.982623716,1.204506625,93.08494339
Q2-2021,0,2.055898213,6.173362942,2.308553958,110.8030835
Q4-2015,0,3.478045438,2.024811202,1.675508023,92.80719857
Q3-2021,1,6.11584688,-0.607292375,2.223504968,83.48942335
Q3-2021,0,8.259424624,3.155361617,0.889371125,103.3935444
Q1-2013,0,6.047582651,2.766690864,3.24080475,109.7616726
Q4-2022,0,6.182514531,1.810574295,3.278670974,87.6848635
Q2-2018,0,4.044382241,3.593022609,0.665153637,96.01318149
Q1-2020,1,8.831330282,-1.503435247,2.547940244,82.34027533
Q4-2014,0,8.459229477,2.345719937,2.742234107,104.1815404
Q3-2015,0,3.178373489,2.41489871,1.713172036,119.9357693
Q1-2023,0,5.684358196,1.362744757,1.515091257,96.64953303
Q1-2022,1,10.67206777,-2.097057982,2.620763179,99.861747
Q2-2016,0,6.448914628,2.762740015,2.250163886,101.2155714
Q2-2020,0,7.702309421,4.142458586,4.092314852,103.6892132
Q3-2021,0,5.319297885,3.653082227,2.662320817,94.037669
Q1-2018,0,5.905179538,3.733359499,1.113153995,106.5473525
Q1-2022,0,5.16466158,1.541260365,1.496893566,97.98787604
Q1-2014,0,5.800018339,2.756883486,1.785796664,117.9170006
Q3-2017,0,3.627190382,0.791008343,1.312666421,94.89106781
Q2-2016,0,6.188522613,2.702698015,1.163452587,109.7876888
Q2-2019,0,5.441372469,4.166541409,2.599943869,119.7360281
Q4-2013,1,7.930887633,1.07767265,3.023492136,102.2619229
Q1-2019,0,7.619587457,4.936538401,2.297451855,90.97581854
Q1-2024,1,8.25943233,0.273744983,4.320133061,79.04813512
Q2-2023,0,6.811733052,3.070898867,1.580531864,104.5328922
Q1-2019,0,6.960917896,3.549667819,2.21970078,100.6183675
Q2-2017,0,6.283316577,3.316688992,1.181101809,105.1547263
Q4-2022,0,3.552350494,1.531294903,2.332408132,111.9524157
Q4-2014,0,5.538617446,0.681604023,3.040035522,100.8739104
Q3-2022,1,12.31989333,0.621672376,3.60021418,81.65524512
Q4-2022,0,2.272169698,5.012017913,2.033844806,102.0749687
Q2-2016,1,8.438342325,1.318844858,2.543742947,107.0269024
Q4-2020,0,6.74346278,0.233531541,2.189443147,100.3567928
Q2-2022,1,9.413648023,-1.301189419,2.974863126,114.9931619
Q1-2021,0,6.214831725,2.263968676,2.368910708,108.8513449
Q3-2018,1,10.35671148,-1.965972133,2.342016655,101.209456
Q3-2016,0,5.348009425,0.84772355,1.67986589,94.54619179
Q1-2021,1,8.997242977,-0.198312409,3.217717816,86.02513051
Q1-2019,0,5.1378064,2.813961253,2.533171393,105.2232413
Q1-2017,1,8.477303657,-0.652934357,3.831251805,90.9451703
Q1-2021,0,8.153903652,0.792472431,1.654750047,112.6100899
Q3-2024,1,9.634892575,2.041000242,2.120030633,95.33808701
Q2-2013,0,4.470268943,2.04096537,2.2901125,94.10190232
Q2-2016,1,10.30209666,0.596309849,3.11346771,89.35131768
Q4-2022,1,6.845884342,-1.402209422,2.660236592,86.2506939
Q4-2022,1,6.132932981,-0.503297187,2.061606253,101.764928
Q3-2022,0,4.087482059,4.063339932,1.617624168,95.28597253
Q2-2014,0,4.616188216,1.444244386,3.311471522,118.988974
Q2-2014,1,8.096321182,0.264825447,2.735163431,77.79737781
Q3-2013,0,6.048649384,2.510445196,2.810713076,97.25727143
Q3-2014,0,4.486457547,0.162191465,1.357525921,102.4377097
Q4-2014,0,6.109195204,2.789136258,2.968196412,95.78932712
Q2-2023,1,9.397669563,-2.298762597,3.678700574,69.46420757
Q3-2016,0,4.019733201,3.262552131,1.918068063,120.0252952
Q3-2024,1,9.177966525,-1.594603229,3.307361515,100.3996946
Q1-2020,1,10.02978801,0.621818522,4.432171093,81.91417604
Q1-2021,0,2.358595345,1.984592986,1.11358291,89.92091261
Q2-2020,1,9.00584676,-1.269211674,2.321107282,76.1278584
Q3-2022,0,4.240387838,2.752679749,2.419227145,99.58332313
Q3-2019,0,6.95459747,0.733769119,2.016198613,115.7308221
Q4-2021,0,4.225090722,2.416935209,2.329031204,98.10766971
Q1-2020,0,2.990775267,3.438700048,2.550523886,96.44450984
Q2-2022,1,9.01593301,1.340408542,3.696940287,104.2911357
Q1-2021,0,3.654541544,1.944842904,1.797731454,104.2290566
Q1-2022,0,6.274377897,2.120017239,1.852837361,100.4480792
Q3-2019,0,3.787081252,0.709717045,3.244270427,108.388038
Q1-2021,0,4.973740326,1.599144206,2.068961885,83.38475971
Q4-2013,0,7.318715641,0.627867392,3.084254229,105.7692994
Q2-2018,0,6.647792933,3.028088314,3.139859735,113.89104
Q2-2013,0,5.716758805,3.510600064,1.375240927,88.69186908
Q2-2015,1,9.169417749,-1.387499206,3.820285285,88.14619577
Q1-2014,0,5.574344684,1.230121422,1.135830558,81.57617972
Q2-2015,0,6.033475929,2.869830128,3.293733371,96.74119166
Q1-2021,0,3.520096455,1.458441152,2.150847043,94.62234442
Q2-2022,1,10.30830969,0.207301635,2.663894335,108.4747765
Q1-2016,0,3.347458921,4.822516339,1.307900512,96.46233286
Q3-2020,0,5.858677903,1.438680328,1.514567341,104.0360245
Q3-2024,0,3.339664393,1.609989277,2.180951919,114.5175881
Q4-2021,1,10.18089985,-2.552739431,2.87259571,64.74298902
Q1-2024,0,6.145012437,2.675330912,1.691906587,102.3492337
Q4-2018,1,5.948186946,0.172252612,3.255842922,80.85540067
Q3-2016,0,4.998610061,2.175328845,1.998031043,90.24297177
Q1-2020,0,4.217866934,2.519376457,1.191469073,92.4574263
Q4-2014,1,7.451261414,-1.808190263,3.705054906,82.93862074
Q1-2014,0,5.22065529,0.504160388,1.072579055,90.72473924
Q1-2020,1,8.392327644,-1.497520074,1.723173589,85.5951325
Q3-2024,1,9.732988324,-2.157061363,3.33793356,95.94969364
Q4-2013,1,9.117754568,-2.051531323,2.107744599,98.54982375
Q4-2015,0,5.527137162,2.871672929,2.142489642,128.1907761
Q1-2024,1,8.2992938,0.885642238,3.644402199,92.5236723
Q2-2013,0,5.989727429,0.371460724,2.787603044,107.0002248
Q3-2019,1,10.35676663,0.588379845,3.788300339,108.0646775
Q3-2020,0,5.682376605,2.266514923,0.939149403,89.1733104
Q4-2021,1,7.407337468,-0.565437021,2.246757125,105.1812902
Q4-2021,0,3.817420829,2.062774108,2.00433236,91.19714691
Q2-2019,0,4.597908618,1.800385901,2.012063738,105.2613356
Q3-2023,0,2.786313653,1.458713556,1.246472378,110.1381924
Q3-2019,1,9.908460461,1.478474279,2.461559386,74.44623543
Q1-2014,0,7.116507811,1.172410025,2.6482865,96.84432639
Q4-2017,0,6.87753555,2.72157539,2.402995006,99.81926609
Q3-2015,1,10.3222485,-1.588288079,2.632047063,82.88366891
Q2-2015,0,6.091567901,2.455724688,2.823721929,103.836533
Q4-2022,0,8.322943296,2.818507217,0.938792405,117.4635685
Q2-2022,0,6.265795748,2.820805936,2.657761906,90.79903028
Q2-2014,0,6.38845353,2.596967366,2.547675003,112.3670614
Q4-2014,0,2.841627958,2.2131817,2.597353875,105.416408
Q3-2018,0,6.999228192,1.223087018,2.237169313,86.94511088
Q3-2024,0,5.597746025,1.236937853,1.477401183,96.33312459
Q2-2019,0,4.880323482,2.858594562,2.473593457,103.0918108
Q2-2024,1,9.037393984,-1.392024986,2.876789929,111.2686035
Q3-2023,0,4.177106845,0.711151087,2.164190523,108.5141559
Q4-2015,0,6.885165318,4.215723779,1.417680449,93.63693389
Q2-2019,1,8.135587203,0.042057311,2.519124284,94.07094279
Q1-2016,0,4.232482162,3.262017623,1.885400787,72.46624066
Q4-2022,0,3.842679793,3.548185855,2.319779124,109.528754
Q2-2017,1,8.99438074,-0.093985948,3.283676999,82.24677209
Q1-2019,1,8.455984024,-0.189733825,4.496504464,77.34191736
Q1-2021,1,7.435092892,0.158095024,3.145416619,85.48229987
Q3-2024,1,7.786267576,1.508797084,2.28422873,77.84067273
Q4-2022,1,10.26367586,0.146732148,3.934860834,86.08601247
Q3-2023,0,4.792965087,2.711718215,2.270107416,111.0359764
Q4-2015,1,6.809790787,-0.144712853,3.329778337,71.90260384
Q4-2023,0,4.593145788,2.800851733,1.679620209,99.77906748
Q4-2021,1,8.794585458,2.093389712,2.955254125,85.54157694
Q4-2024,0,5.043261307,2.036060784,1.478834651,105.6919885
Q4-2013,0,5.286490622,3.308020227,1.0236274,98.64077236
Q1-2014,0,5.063822387,0.34646951,2.772407936,110.0570469
Q1-2022,1,6.539932292,1.88869434,3.523774813,104.2320184
Q4-2014,0,6.422762815,3.847780121,2.074445978,110.86359
Q2-2023,1,6.942701525,0.277226352,2.404029026,78.67810068
Q4-2019,1,8.134543213,0.799959157,3.439875823,110.0376801
Q3-2020,0,5.923356382,3.569277963,0.863491282,89.04310434
Q1-2015,1,7.97663102,-1.448372759,3.357887375,101.8058317
Q1-2020,1,8.280872761,0.501062913,3.331623609,104.2716831
Q2-2016,0,4.584296796,0.933100027,0.405897263,121.4105364
Q4-2022,0,5.548242805,3.866099712,2.140839924,110.6912632
Q1-2023,0,6.489383815,3.487312745,1.471874358,93.03538172
Q2-2018,0,3.81181036,2.162861301,2.096928873,109.7982007
Q3-2015,0,6.010947288,2.023704041,1.700439494,99.27839872
Q3-2018,1,12.3387235,-0.076759031,3.272365668,100.2009292
Q1-2013,0,5.396847894,1.423291198,2.986035029,102.5609842
Q2-2024,1,9.063348711,-0.407768443,4.881008971,100.456141
Q1-2022,0,8.394849259,1.254723066,1.909280121,100.9183255
Q1-2018,0,5.133059359,3.577997339,2.590378202,110.0287283
Q2-2019,1,9.636203022,2.210789374,3.574681567,82.73934317
Q2-2024,1,9.489085747,1.513755863,3.629588579,107.4497401
Q4-2021,0,5.671794991,1.066960193,3.180639958,79.16815327
Q3-2018,0,4.491687582,2.249859066,1.452645286,107.6954452
Q1-2013,0,5.284986291,3.201674909,1.713372001,104.3201806
Q4-2022,0,6.428275615,3.422509645,1.859621073,102.1551518
Q3-2016,0,4.439898468,0.293362199,1.212121085,78.97329757
Q1-2018,0,4.370009034,3.38858752,1.998820052,95.70703122
Q3-2024,0,4.561873287,1.00807815,2.526375938,112.6920795
Q1-2015,0,3.353340773,2.315242743,2.662689566,92.23073134
Q1-2015,0,3.975740807,4.008985189,1.852939431,85.97734767
Q2-2015,0,3.914630115,3.846484414,2.913628743,89.90183066
Q2-2019,0,4.999216214,4.091356228,0.340973969,112.5536587
Q1-2023,1,10.02901645,-1.315263684,4.640595596,99.57793454
Q3-2021,1,9.216758699,-1.646972691,3.838970822,109.6588742
Q1-2019,0,5.085782926,1.824638749,1.655651541,107.621197
Q2-2019,1,9.791719929,-0.212390268,3.475128935,79.04367166
Q3-2015,0,5.365090709,2.760041374,1.8777704,118.9173983
Q2-2022,0,1.859841567,4.032705941,0.32862564,94.5591441
Q2-2013,0,3.278163632,1.38566544,2.037524565,92.38724242
Q3-2014,0,6.141896437,1.745376176,2.729205559,103.1724778
Q2-2017,1,9.801650926,1.290148558,3.52829859,94.1305748
Q3-2019,1,11.18012043,-1.21082009,3.269390827,94.47932579
Q2-2021,0,4.733282023,3.372222999,2.766217305,97.25917457
Q3-2019,0,2.007748309,2.393622661,2.348351941,114.7229155
Q1-2017,0,3.457212521,2.965688481,2.178060738,94.10909742
Q3-2023,0,3.686738232,1.526354676,1.448805655,89.66339769
Q4-2023,0,5.943152869,3.348611545,1.72223148,81.03750971
Q4-2018,0,4.463943355,1.714949837,1.794910652,98.2910006
Q1-2019,0,7.535600762,0.796481244,2.228382774,108.9630936
Q3-2014,0,7.201457507,3.076046981,2.642522559,107.7607308
Q2-2014,0,7.510547669,-0.503706468,1.508458291,103.6909431
Q4-2018,0,3.62523051,1.818397816,0.886591349,95.79445404
Q1-2021,1,8.635114785,0.786065495,3.948002304,104.7763242
Q1-2020,0,4.283713867,3.409336173,1.225103295,101.3090188
Q3-2023,1,8.89967746,0.924809338,3.110940885,94.50275364
Q2-2018,0,3.791579386,4.63305386,2.202546829,88.76316987
Q2-2019,1,9.942595808,2.33801848,3.084473977,67.12370067
Q4-2019,1,5.895944105,0.038470553,3.930777095,95.90925492
Q1-2018,0,2.079141463,3.850741333,1.033896165,125.6667766
Q3-2014,0,8.050671224,2.711335741,3.304583732,104.9245654
Q1-2017,1,10.31836739,1.203282297,5.061213777,95.20751199
Q4-2017,0,3.396309853,1.780784302,2.984732103,108.949908
Q1-2023,0,4.756593327,3.054490979,1.351927253,101.2304469
Q4-2017,0,4.134714358,1.932104533,0.139449792,84.9601944
Q2-2018,0,5.00861217,2.291747113,2.381891099,107.8407819
Q4-2019,0,6.204171254,3.058274676,0.965302052,115.7872241
Q4-2022,1,8.531852866,3.347475636,2.354397696,96.03057985
Q3-2014,0,5.380593531,2.97372448,3.218257565,98.44642659
Q1-2013,0,5.00787967,2.48595048,3.298945586,104.9655653
Q4-2020,1,10.22877592,-1.767645272,4.3598511,86.84269106
Q1-2016,0,2.111812672,3.575441902,2.07873162,113.9555192
Q2-2020,1,6.240995273,-1.299497635,3.54294112,90.83862419
Q3-2018,0,3.53200575,2.948983191,0.40684582,108.1544112
Q3-2017,0,6.50938666,3.342330711,0.800676376,112.2715432
Q4-2020,1,7.249665465,1.128437006,3.160620594,98.3723825
Q2-2020,1,5.800886165,0.34702035,3.377757846,89.47165875
Q1-2020,1,10.45611488,-1.310863814,3.038110843,75.375314
Q1-2024,1,7.865604788,-2.845503229,3.589225706,98.82833053
Q1-2020,1,9.173482122,1.605791643,2.511556567,104.6550012
Q2-2020,0,8.571715851,2.603205274,2.081625133,84.96380392
Q4-2016,1,11.15183112,0.773365547,3.11758883,90.86917988
Q4-2022,1,7.259957289,2.861038123,3.654953561,90.80950835
Q3-2017,0,4.818307811,1.760094293,1.638751469,78.35632005
Q2-2017,1,9.372239753,0.789259843,3.158419286,93.5822735
Q1-2013,0,5.994305645,1.772004107,0.767407186,114.8298234
Q2-2016,0,5.113399234,4.378322491,1.915932365,101.2948783
Q3-2024,1,9.05442663,0.127789405,3.992063283,74.66059226
Q2-2013,0,2.780227279,0.691446373,1.78968741,104.5872944
Q4-2019,1,5.242704581,-0.934764512,2.859212612,99.91797476
Q2-2020,1,9.461238679,3.208058826,3.722027327,82.20118665
Q2-2022,0,4.050072222,4.648230181,3.828166897,98.59793481
Q4-2013,1,8.923158613,1.584741794,4.344654823,90.41864923
Q1-2013,0,5.295769616,2.925081681,2.20913809,101.8952724
Q4-2014,0,3.84083841,2.787681607,2.616402478,96.99096692
